restaurant_name,cuisine,area,rating,cost_for_two,online_order,book_table,votes,phone,address,cluster_label,is_outlier
Mediterranean Delight,Korean,Electronic City,3.6,2000,No,Yes,3816,2504484725,36 Electronic City Bangalore,-1,True
Bakery Sweet,Continental,BTM Layout,5.0,1000,Yes,Yes,3381,1854802185,75 HSR Layout Bangalore,-1,True
Italian Bistro,Korean,JP Nagar,4.7,700,No,No,3592,5433165268,50 BTM Layout Bangalore,-1,True
Seafood Shack,Chinese,Brigade Road,3.6,1000,No,Yes,1413,9097108166,78 Koramangala Bangalore,-1,True
Italian Bistro,Korean,MG Road,3.6,2000,Yes,Yes,2969,906532442,12 Brigade Road Bangalore,-1,True
Fried Chicken Co,Italian,HSR Layout,3.2,1500,Yes,No,4045,5232582064,30 Brigade Road Bangalore,-1,True
Curry House,American,MG Road,4.8,500,Yes,Yes,2343,3261319724,79 Whitefield Bangalore,-1,True
Fried Chicken Co,Indian,Brigade Road,3.7,500,No,Yes,3425,3437504025,54 JP Nagar Bangalore,-1,True
Golden Dragon,Indian,Brigade Road,4.1,700,No,No,4009,8239091670,38 JP Nagar Bangalore,-1,True
Italian Bistro,Indian,Koramangala,4.8,700,Yes,Yes,3482,8503360980,89 Electronic City Bangalore,-1,True
Seafood Shack,Korean,Koramangala,3.8,2000,Yes,Yes,1399,9200318021,67 Brigade Road Bangalore,-1,True
BBQ Junction,Continental,Whitefield,4.6,1000,No,No,357,845766829,3 Koramangala Bangalore,-1,True
Burger Palace,Mediterranean,Whitefield,3.9,2000,Yes,Yes,1396,7573029204,87 Whitefield Bangalore,-1,True
Spice Garden,Japanese,Indiranagar,4.4,300,No,No,916,5873520875,46 Marathahalli Bangalore,-1,True
Burger Palace,Japanese,Indiranagar,3.9,700,Yes,No,4856,2486158904,50 HSR Layout Bangalore,36,False
Spice Garden,Korean,JP Nagar,3.8,700,Yes,Yes,1562,8229828927,74 Brigade Road Bangalore,-1,True
Curry House,Italian,Koramangala,5.0,700,No,Yes,2333,9820865346,26 Koramangala Bangalore,-1,True
Seafood Shack,Italian,JP Nagar,4.2,2000,Yes,No,4074,8533921350,63 MG Road Bangalore,-1,True
Bakery Sweet,Thai,Brigade Road,3.7,2000,Yes,No,3828,1720121339,97 Electronic City Bangalore,-1,True
Mediterranean Delight,Korean,JP Nagar,3.5,1000,No,No,917,1023541353,29 Koramangala Bangalore,-1,True
Thai Paradise,Mexican,Brigade Road,3.1,1500,No,No,1432,6559168575,55 Electronic City Bangalore,37,False
Italian Bistro,Chinese,HSR Layout,4.4,700,Yes,Yes,3664,5359395061,65 JP Nagar Bangalore,-1,True
Taco Bell,Indian,Koramangala,3.7,1500,No,No,2122,5892347957,84 BTM Layout Bangalore,-1,True
Spice Garden,Chinese,Whitefield,4.6,2000,No,Yes,2912,2285734864,72 Indiranagar Bangalore,-1,True
Seafood Shack,Indian,JP Nagar,3.7,1000,No,Yes,1033,6822396443,92 HSR Layout Bangalore,38,False
Pizza Express,French,Koramangala,3.7,2000,Yes,Yes,1074,7213737481,95 Indiranagar Bangalore,-1,True
Ice Cream Parlor,French,HSR Layout,4.6,300,Yes,Yes,2455,7614587609,62 Koramangala Bangalore,-1,True
Curry House,Korean,MG Road,4.0,500,Yes,Yes,167,2095219170,79 HSR Layout Bangalore,-1,True
Mexican Fiesta,French,Whitefield,4.8,500,Yes,Yes,2576,8604410687,76 Electronic City Bangalore,39,False
Mexican Fiesta,Fast Food,BTM Layout,4.2,2000,Yes,Yes,2210,6396788445,35 HSR Layout Bangalore,-1,True
Noodle Bar,Mediterranean,Marathahalli,3.5,500,Yes,Yes,1268,7224048469,52 Marathahalli Bangalore,40,False
Ice Cream Parlor,Thai,Koramangala,4.1,500,Yes,No,1093,8741497093,69 HSR Layout Bangalore,-1,True
Mediterranean Delight,Italian,Electronic City,3.0,1000,No,Yes,2555,411631221,1 HSR Layout Bangalore,-1,True
Golden Dragon,Mediterranean,Koramangala,3.6,500,No,Yes,3864,6084322201,30 MG Road Bangalore,-1,True
Spice Garden,Chinese,Brigade Road,3.4,1000,Yes,Yes,3569,6253947194,99 Indiranagar Bangalore,41,False
Steak House,Chinese,BTM Layout,4.3,300,Yes,No,2737,1810361980,54 Marathahalli Bangalore,-1,True
Spice Garden,Continental,Electronic City,3.3,700,No,Yes,3206,748753514,67 MG Road Bangalore,-1,True
Sushi House,French,JP Nagar,3.6,700,Yes,Yes,625,9220792030,19 Marathahalli Bangalore,-1,True
Seafood Shack,Italian,HSR Layout,3.7,700,Yes,Yes,3395,10560909,69 Indiranagar Bangalore,-1,True
Ice Cream Parlor,Thai,Electronic City,3.0,1000,Yes,Yes,2897,8807260602,13 MG Road Bangalore,-1,True
Burger Palace,Indian,JP Nagar,3.1,1000,No,No,452,6084137394,69 Brigade Road Bangalore,-1,True
Italian Bistro,Mediterranean,JP Nagar,3.6,1000,No,No,302,1468795862,40 JP Nagar Bangalore,-1,True
Taco Bell,Fast Food,JP Nagar,3.4,300,No,Yes,1679,487577256,69 HSR Layout Bangalore,-1,True
Taco Bell,Thai,Brigade Road,3.2,1500,Yes,Yes,2759,1695115258,50 JP Nagar Bangalore,-1,True
Pizza Express,American,Electronic City,3.3,1000,No,No,4814,9021212361,4 MG Road Bangalore,-1,True
Curry House,Japanese,Indiranagar,4.7,1000,No,No,4873,1157392809,14 JP Nagar Bangalore,-1,True
Mexican Fiesta,French,HSR Layout,4.4,700,Yes,No,3381,1628085088,16 Whitefield Bangalore,-1,True
Italian Bistro,Indian,MG Road,4.0,2000,Yes,No,4093,9462729634,65 Koramangala Bangalore,-1,True
BBQ Junction,American,Koramangala,4.8,500,Yes,No,2709,6136239728,10 Electronic City Bangalore,-1,True
Sushi House,Indian,Brigade Road,3.1,500,Yes,No,1028,4179708135,18 MG Road Bangalore,-1,True
Taco Bell,Indian,Whitefield,3.7,300,No,Yes,3866,8087616183,80 Marathahalli Bangalore,42,False
Curry House,French,MG Road,4.6,500,No,Yes,2776,1483472502,95 Koramangala Bangalore,43,False
Italian Bistro,Indian,HSR Layout,4.3,1500,Yes,No,618,7995937219,60 Koramangala Bangalore,-1,True
Spice Garden,Thai,Brigade Road,5.0,700,Yes,No,4688,7382895415,76 HSR Layout Bangalore,-1,True
Bakery Sweet,Thai,MG Road,4.9,300,Yes,No,4664,3456374654,16 Whitefield Bangalore,-1,True
Spice Garden,American,Koramangala,3.3,500,Yes,Yes,4155,6362793307,88 BTM Layout Bangalore,-1,True
Italian Bistro,Fast Food,JP Nagar,4.9,500,Yes,No,4302,4824369415,64 JP Nagar Bangalore,-1,True
Fried Chicken Co,Chinese,BTM Layout,4.9,2000,No,Yes,2822,3500366045,60 MG Road Bangalore,-1,True
Vegan Heaven,Fast Food,JP Nagar,3.7,700,Yes,Yes,4286,4654482819,85 Whitefield Bangalore,17,False
Italian Bistro,Italian,HSR Layout,5.0,300,No,No,4104,6578519322,59 Electronic City Bangalore,-1,True
Mediterranean Delight,Mediterranean,Koramangala,3.1,700,Yes,No,2736,4908366643,16 JP Nagar Bangalore,-1,True
Curry House,Mediterranean,MG Road,4.3,300,No,Yes,4048,3459648804,89 Koramangala Bangalore,44,False
Fried Chicken Co,Continental,Marathahalli,3.5,500,Yes,Yes,186,1369562455,62 JP Nagar Bangalore,-1,True
Steak House,Continental,BTM Layout,3.3,700,Yes,Yes,4836,5851836589,21 Indiranagar Bangalore,-1,True
Golden Dragon,Mexican,JP Nagar,4.2,700,No,No,1473,2745226519,4 Marathahalli Bangalore,-1,True
Vegan Heaven,French,Indiranagar,3.6,1500,No,No,1515,7462942202,38 Koramangala Bangalore,45,False
Golden Dragon,Korean,MG Road,4.3,2000,No,No,3388,6803965325,24 HSR Layout Bangalore,-1,True
Taco Bell,Continental,JP Nagar,4.1,700,No,Yes,4821,3418137637,70 Whitefield Bangalore,46,False
Mediterranean Delight,Fast Food,MG Road,3.8,300,No,No,3882,5734363487,7 Brigade Road Bangalore,47,False
Spice Garden,Korean,BTM Layout,3.4,1500,No,No,1586,1619201245,68 Whitefield Bangalore,-1,True
BBQ Junction,American,HSR Layout,4.2,700,No,No,2374,6447082531,36 Indiranagar Bangalore,-1,True
Coffee Corner,Fast Food,Whitefield,4.7,700,No,Yes,3805,5973760475,31 MG Road Bangalore,48,False
Seafood Shack,Indian,JP Nagar,4.2,1500,Yes,No,1429,8610841395,89 Electronic City Bangalore,-1,True
Thai Paradise,Indian,MG Road,4.2,500,Yes,No,982,8753943373,14 HSR Layout Bangalore,-1,True
Vegan Heaven,Fast Food,Whitefield,4.0,700,Yes,No,3895,2190439884,36 Electronic City Bangalore,-1,True
Italian Bistro,French,Whitefield,3.8,1000,No,No,1117,4535747725,64 Indiranagar Bangalore,49,False
Fried Chicken Co,Japanese,Indiranagar,3.9,2000,No,No,2988,464211816,44 Marathahalli Bangalore,50,False
Noodle Bar,Chinese,Whitefield,5.0,500,Yes,Yes,260,8260519045,69 MG Road Bangalore,-1,True
Thai Paradise,Mexican,BTM Layout,4.5,700,No,Yes,2440,1320021194,76 MG Road Bangalore,-1,True
Burger Palace,Thai,Koramangala,3.9,500,Yes,Yes,2856,4642952756,68 Electronic City Bangalore,51,False
Noodle Bar,Indian,Whitefield,3.9,300,No,Yes,4653,2687199169,30 Marathahalli Bangalore,52,False
Bakery Sweet,Mexican,Marathahalli,4.0,500,No,Yes,281,3858255762,93 Indiranagar Bangalore,-1,True
Spice Garden,Mediterranean,MG Road,4.3,1500,No,No,853,191035338,29 MG Road Bangalore,-1,True
Mediterranean Delight,Fast Food,Whitefield,3.9,700,No,Yes,1243,1064415445,86 Koramangala Bangalore,-1,True
Curry House,Japanese,Electronic City,4.4,500,Yes,Yes,3525,1407065745,26 BTM Layout Bangalore,53,False
Seafood Shack,Fast Food,Koramangala,3.7,1000,Yes,No,283,3990610001,86 BTM Layout Bangalore,54,False
Curry House,Thai,Brigade Road,3.8,300,Yes,Yes,2617,399692811,65 Brigade Road Bangalore,-1,True
Pizza Express,French,Koramangala,4.7,300,No,Yes,2197,6850534321,97 MG Road Bangalore,55,False
Ice Cream Parlor,Mexican,HSR Layout,3.7,500,Yes,Yes,2405,1932592234,39 Koramangala Bangalore,-1,True
Steak House,American,Brigade Road,4.9,1500,Yes,Yes,2900,8408139581,99 Marathahalli Bangalore,-1,True
Golden Dragon,Thai,Indiranagar,3.3,300,Yes,No,1773,8805585170,26 Electronic City Bangalore,56,False
Golden Dragon,French,Koramangala,3.5,500,Yes,No,4532,4925493207,97 Koramangala Bangalore,57,False
Ice Cream Parlor,Korean,HSR Layout,3.9,500,Yes,Yes,1196,4787597485,91 Whitefield Bangalore,-1,True
Taco Bell,French,Koramangala,4.6,300,Yes,Yes,181,1609074985,9 Brigade Road Bangalore,-1,True
Bakery Sweet,French,Whitefield,4.5,500,No,No,2159,504299805,72 HSR Layout Bangalore,58,False
Vegan Heaven,Thai,JP Nagar,3.3,500,No,Yes,881,2816822208,42 Brigade Road Bangalore,-1,True
Mexican Fiesta,Fast Food,JP Nagar,3.5,2000,No,No,3811,8588022053,50 Electronic City Bangalore,-1,True
Steak House,Japanese,HSR Layout,4.2,1000,No,No,781,7534190692,46 Indiranagar Bangalore,59,False
Coffee Corner,Thai,Koramangala,3.6,500,Yes,Yes,452,2526640813,67 HSR Layout Bangalore,-1,True
Sushi House,Italian,HSR Layout,3.8,2000,Yes,Yes,1667,9910006809,26 Brigade Road Bangalore,-1,True
Spice Garden,Chinese,Indiranagar,4.0,2000,No,Yes,4159,5421116369,72 Marathahalli Bangalore,32,False
Mediterranean Delight,Continental,JP Nagar,4.2,500,Yes,Yes,319,938695610,15 Electronic City Bangalore,60,False
Pizza Express,Japanese,Electronic City,3.5,1500,Yes,Yes,1204,9811222300,60 Electronic City Bangalore,-1,True
Pizza Express,American,Brigade Road,3.3,300,Yes,Yes,2398,3031651103,72 Koramangala Bangalore,-1,True
Sushi House,Japanese,BTM Layout,3.8,2000,No,Yes,2801,1430444134,2 Koramangala Bangalore,-1,True
Thai Paradise,Mediterranean,Whitefield,3.2,2000,Yes,Yes,2033,5692291802,94 MG Road Bangalore,-1,True
Burger Palace,Fast Food,Electronic City,4.1,1500,No,Yes,4572,2752023023,44 Whitefield Bangalore,-1,True
Mexican Fiesta,American,Electronic City,4.7,700,No,Yes,2213,6308586306,37 MG Road Bangalore,-1,True
Noodle Bar,Korean,MG Road,3.2,1500,Yes,No,2333,8508603412,91 JP Nagar Bangalore,-1,True
Bakery Sweet,Thai,Electronic City,3.2,700,No,Yes,4213,1364602104,91 Indiranagar Bangalore,-1,True
Steak House,French,Brigade Road,3.2,700,No,Yes,2840,2744670488,6 MG Road Bangalore,-1,True
Italian Bistro,Fast Food,Brigade Road,4.7,1500,No,No,4112,6314306254,73 MG Road Bangalore,61,False
Mediterranean Delight,Thai,Whitefield,3.2,1000,No,No,4536,3284963019,93 HSR Layout Bangalore,-1,True
Bakery Sweet,Mediterranean,HSR Layout,5.0,1500,No,Yes,2201,4777813955,49 Indiranagar Bangalore,-1,True
Seafood Shack,Fast Food,Marathahalli,3.7,2000,Yes,No,2711,4170008410,57 HSR Layout Bangalore,-1,True
Noodle Bar,Mexican,Marathahalli,3.7,300,Yes,Yes,822,3121721568,19 BTM Layout Bangalore,62,False
Fried Chicken Co,Mediterranean,Koramangala,3.2,1500,No,No,2016,9345222458,88 Electronic City Bangalore,-1,True
Vegan Heaven,Italian,Koramangala,4.2,1000,No,No,2401,8476302949,20 Indiranagar Bangalore,-1,True
Ice Cream Parlor,French,BTM Layout,4.2,1500,No,No,2476,2388880817,32 Electronic City Bangalore,-1,True
Taco Bell,French,Brigade Road,4.0,1000,No,Yes,3296,8784962339,63 BTM Layout Bangalore,-1,True
Ice Cream Parlor,Indian,Koramangala,3.6,300,No,No,3526,3711453693,54 Brigade Road Bangalore,63,False
Sushi House,Mexican,MG Road,3.7,500,No,No,4233,7193649123,58 MG Road Bangalore,-1,True
BBQ Junction,Indian,Koramangala,3.6,1000,No,No,2727,4628924465,35 Brigade Road Bangalore,-1,True
Pizza Express,Korean,Indiranagar,3.9,1000,Yes,No,4770,2055318507,51 BTM Layout Bangalore,-1,True
Spice Garden,Chinese,Indiranagar,3.7,2000,No,No,2974,9650943610,4 Indiranagar Bangalore,-1,True
Spice Garden,Continental,MG Road,4.4,1000,Yes,No,3942,6747372650,13 JP Nagar Bangalore,64,False
Steak House,Chinese,Electronic City,3.6,300,Yes,Yes,2829,4358317053,69 Brigade Road Bangalore,-1,True
Golden Dragon,Thai,Indiranagar,3.7,700,No,Yes,2512,5282246568,37 Brigade Road Bangalore,-1,True
Seafood Shack,Chinese,Marathahalli,3.9,1000,Yes,Yes,504,2442988543,51 Electronic City Bangalore,-1,True
Mediterranean Delight,French,Marathahalli,3.0,300,No,No,3684,3417660708,63 Brigade Road Bangalore,65,False
Noodle Bar,Mediterranean,Indiranagar,4.0,2000,Yes,No,3296,5705021136,58 Brigade Road Bangalore,-1,True
Spice Garden,Mexican,Koramangala,3.5,2000,Yes,No,4354,2683601724,11 Marathahalli Bangalore,-1,True
Seafood Shack,Thai,BTM Layout,3.1,500,No,Yes,3434,7401929184,16 HSR Layout Bangalore,-1,True
Thai Paradise,Thai,BTM Layout,4.8,1000,Yes,No,2468,728853881,27 Marathahalli Bangalore,-1,True
Sushi House,Mexican,Marathahalli,3.6,700,Yes,No,2900,9532957881,19 Electronic City Bangalore,-1,True
Italian Bistro,French,Indiranagar,3.9,300,Yes,No,2183,7743839329,26 Brigade Road Bangalore,-1,True
Pizza Express,Continental,Electronic City,4.7,500,Yes,No,4792,2264813173,64 Marathahalli Bangalore,-1,True
Seafood Shack,Korean,Whitefield,3.3,700,No,No,2918,926241730,35 JP Nagar Bangalore,-1,True
Ice Cream Parlor,Korean,Koramangala,4.7,500,Yes,No,3387,3780537040,67 Marathahalli Bangalore,66,False
Sushi House,Thai,Koramangala,3.5,700,No,Yes,1771,3198132001,93 MG Road Bangalore,67,False
Curry House,Korean,BTM Layout,4.2,1500,No,Yes,2076,7105098595,85 HSR Layout Bangalore,68,False
Sushi House,French,Indiranagar,4.4,1500,No,Yes,1236,620873211,96 Marathahalli Bangalore,69,False
Steak House,Italian,HSR Layout,4.8,1500,No,No,1200,2096155330,86 Indiranagar Bangalore,-1,True
Taco Bell,Italian,JP Nagar,4.2,500,Yes,Yes,2924,5793031372,68 Koramangala Bangalore,70,False
Curry House,Indian,Indiranagar,3.9,1500,Yes,No,4262,4918206482,80 JP Nagar Bangalore,16,False
Bakery Sweet,Japanese,MG Road,4.1,300,Yes,No,1479,671183088,65 MG Road Bangalore,-1,True
Sushi House,American,Indiranagar,3.4,300,Yes,Yes,698,5581833869,98 Koramangala Bangalore,71,False
Pizza Express,Chinese,Koramangala,4.4,1500,No,No,405,4706311853,92 BTM Layout Bangalore,72,False
Seafood Shack,Korean,Whitefield,3.4,700,No,Yes,2873,1681300203,56 HSR Layout Bangalore,-1,True
Seafood Shack,Italian,MG Road,4.1,700,Yes,Yes,3435,5481123858,75 Indiranagar Bangalore,-1,True
Thai Paradise,Mediterranean,BTM Layout,4.3,500,No,Yes,4016,4880867203,3 MG Road Bangalore,73,False
Burger Palace,Mexican,Brigade Road,4.8,700,No,No,3984,37099854,41 JP Nagar Bangalore,-1,True
Spice Garden,Japanese,Brigade Road,3.9,1000,No,No,3984,8882793367,74 JP Nagar Bangalore,-1,True
Sushi House,Indian,HSR Layout,4.6,700,No,No,1241,3950143259,80 HSR Layout Bangalore,-1,True
Vegan Heaven,American,BTM Layout,3.3,300,No,Yes,3533,5971661541,28 Electronic City Bangalore,74,False
Sushi House,Italian,Electronic City,3.3,2000,No,Yes,4214,8765484528,29 Whitefield Bangalore,75,False
Burger Palace,Indian,Marathahalli,4.0,700,No,Yes,316,7800139463,52 Koramangala Bangalore,-1,True
Golden Dragon,Fast Food,HSR Layout,4.2,500,No,No,4960,728109720,86 JP Nagar Bangalore,-1,True
Bakery Sweet,Japanese,Brigade Road,4.3,700,No,No,1930,2739676039,9 JP Nagar Bangalore,-1,True
Vegan Heaven,Mexican,Marathahalli,4.5,500,Yes,No,1598,8607365699,48 BTM Layout Bangalore,11,False
Ice Cream Parlor,Chinese,Electronic City,3.6,1000,Yes,No,431,529309712,76 HSR Layout Bangalore,-1,True
Spice Garden,Italian,BTM Layout,4.2,1500,No,Yes,1685,6136217196,28 Indiranagar Bangalore,-1,True
Sushi House,Continental,Marathahalli,3.4,1000,Yes,No,4519,2352073015,69 JP Nagar Bangalore,-1,True
Noodle Bar,Mexican,BTM Layout,3.4,300,No,No,734,867757602,19 Whitefield Bangalore,-1,True
Burger Palace,American,Electronic City,3.1,2000,No,Yes,4651,8740199897,62 HSR Layout Bangalore,-1,True
Seafood Shack,Korean,JP Nagar,4.5,1000,Yes,No,2334,8122019465,12 Brigade Road Bangalore,76,False
Seafood Shack,Japanese,MG Road,4.0,1000,Yes,No,3708,1731370877,76 Marathahalli Bangalore,77,False
Golden Dragon,American,Marathahalli,3.5,300,No,Yes,2422,9868003170,55 Electronic City Bangalore,-1,True
Taco Bell,Chinese,Marathahalli,4.1,300,No,No,2687,3815335938,54 Brigade Road Bangalore,78,False
Bakery Sweet,Mexican,BTM Layout,3.7,1500,Yes,Yes,4899,7745008324,65 Whitefield Bangalore,-1,True
Pizza Express,French,BTM Layout,4.7,1500,No,No,2001,8826223154,62 BTM Layout Bangalore,-1,True
Fried Chicken Co,Chinese,Marathahalli,4.1,700,Yes,Yes,1495,9919113284,66 Koramangala Bangalore,79,False
Italian Bistro,Fast Food,BTM Layout,3.1,500,No,No,4877,167561553,55 BTM Layout Bangalore,-1,True
Spice Garden,Thai,Whitefield,5.0,300,No,Yes,70,3129532020,28 Koramangala Bangalore,-1,True
Spice Garden,Italian,Whitefield,3.1,1000,Yes,No,4450,3306404659,19 MG Road Bangalore,-1,True
Ice Cream Parlor,Korean,JP Nagar,4.4,1000,No,No,3474,4780517404,31 Whitefield Bangalore,-1,True
Coffee Corner,Continental,JP Nagar,3.9,1500,Yes,Yes,4749,9413508650,10 HSR Layout Bangalore,-1,True
Sushi House,Japanese,JP Nagar,3.5,500,No,Yes,1059,7733087961,1 Marathahalli Bangalore,80,False
Pizza Express,Mediterranean,Brigade Road,4.4,300,Yes,Yes,4590,6329395616,48 Electronic City Bangalore,-1,True
Italian Bistro,Continental,Brigade Road,3.3,1500,No,No,1131,9110602705,76 BTM Layout Bangalore,-1,True
Spice Garden,Mexican,Indiranagar,4.7,500,Yes,Yes,2698,1815380092,32 HSR Layout Bangalore,-1,True
Spice Garden,Fast Food,HSR Layout,3.5,300,Yes,No,4902,5268913254,59 Electronic City Bangalore,-1,True
Mediterranean Delight,French,MG Road,3.7,1000,Yes,Yes,4469,2872944472,64 Electronic City Bangalore,-1,True
Vegan Heaven,Mediterranean,Whitefield,4.3,1000,Yes,No,2513,2784974313,13 Indiranagar Bangalore,-1,True
Coffee Corner,Continental,Electronic City,3.0,1500,Yes,No,3806,1668343342,88 MG Road Bangalore,-1,True
Pizza Express,Fast Food,MG Road,3.9,500,Yes,Yes,2502,8600028784,30 JP Nagar Bangalore,-1,True
Noodle Bar,Italian,MG Road,4.8,1000,No,No,4044,6984772479,45 Indiranagar Bangalore,-1,True
Pizza Express,Italian,Electronic City,4.4,500,Yes,Yes,4017,2256656637,42 Marathahalli Bangalore,-1,True
Curry House,Japanese,Koramangala,3.8,1500,No,Yes,3791,7194122472,49 BTM Layout Bangalore,-1,True
Golden Dragon,Continental,Marathahalli,4.3,700,No,Yes,3963,6499931533,70 Indiranagar Bangalore,81,False
Ice Cream Parlor,French,HSR Layout,4.9,500,Yes,No,3846,4804412309,94 JP Nagar Bangalore,-1,True
Fried Chicken Co,Italian,Indiranagar,3.4,2000,No,No,434,2008333873,99 Koramangala Bangalore,82,False
Italian Bistro,Mediterranean,JP Nagar,4.1,500,No,No,4154,5150470126,63 Indiranagar Bangalore,-1,True
Taco Bell,French,Electronic City,3.5,1500,Yes,No,2612,7370234816,53 Electronic City Bangalore,-1,True
Mediterranean Delight,Fast Food,Brigade Road,4.7,2000,Yes,Yes,2267,2918270445,92 JP Nagar Bangalore,-1,True
Vegan Heaven,Mediterranean,JP Nagar,4.4,700,Yes,No,196,6247516298,32 Indiranagar Bangalore,-1,True
Golden Dragon,Chinese,BTM Layout,4.6,1000,Yes,Yes,3639,3339970276,37 Electronic City Bangalore,-1,True
Ice Cream Parlor,Fast Food,Electronic City,4.9,300,No,No,1976,5607303140,49 Koramangala Bangalore,-1,True
BBQ Junction,American,JP Nagar,3.5,1500,Yes,No,3804,418963677,5 Brigade Road Bangalore,-1,True
Thai Paradise,French,Marathahalli,3.1,300,Yes,No,129,7466121286,88 BTM Layout Bangalore,-1,True
Burger Palace,Indian,Marathahalli,3.6,700,Yes,No,4949,3769534972,69 Indiranagar Bangalore,-1,True
Fried Chicken Co,American,Marathahalli,3.8,2000,No,Yes,3587,2484048689,61 Brigade Road Bangalore,-1,True
Noodle Bar,Fast Food,JP Nagar,4.3,700,No,No,1809,9421840113,32 JP Nagar Bangalore,-1,True
Coffee Corner,Continental,Marathahalli,4.6,500,Yes,Yes,1027,5729953788,18 BTM Layout Bangalore,-1,True
Burger Palace,American,Whitefield,3.7,300,Yes,Yes,4952,5119846584,57 JP Nagar Bangalore,-1,True
Burger Palace,French,Brigade Road,3.9,300,Yes,No,2854,7368187909,95 JP Nagar Bangalore,83,False
Vegan Heaven,Korean,Indiranagar,4.6,700,No,No,1635,6446930500,66 BTM Layout Bangalore,84,False
Sushi House,Italian,Electronic City,3.5,2000,No,Yes,4440,7349909615,35 BTM Layout Bangalore,75,False
BBQ Junction,Chinese,MG Road,3.4,300,No,No,1203,8154181088,91 Koramangala Bangalore,-1,True
Italian Bistro,Korean,JP Nagar,4.2,1000,No,No,662,8738109652,28 Koramangala Bangalore,-1,True
Taco Bell,Korean,JP Nagar,3.9,700,Yes,Yes,2980,1735384585,76 BTM Layout Bangalore,-1,True
Italian Bistro,Indian,Brigade Road,4.9,500,No,No,1860,1081139926,2 Brigade Road Bangalore,-1,True
Seafood Shack,Mexican,Koramangala,3.7,500,Yes,No,3628,6228622287,7 Indiranagar Bangalore,-1,True
Burger Palace,French,HSR Layout,4.5,500,Yes,No,4214,6708444841,20 Marathahalli Bangalore,85,False
Fried Chicken Co,Mediterranean,BTM Layout,4.2,300,Yes,Yes,4701,5666158025,66 Marathahalli Bangalore,-1,True
Taco Bell,Italian,Electronic City,3.1,700,Yes,Yes,3006,6197588881,10 Indiranagar Bangalore,-1,True
